date,strategy,nav
2016-10-18,Bandit Meta-Strategy (EXP3),1.1136913983534238
2016-10-19,Bandit Meta-Strategy (EXP3),1.116634039524427
2016-10-20,Bandit Meta-Strategy (EXP3),1.1175111149125623
2016-10-21,Bandit Meta-Strategy (EXP3),1.119050590679832
2016-10-24,Bandit Meta-Strategy (EXP3),1.130182357687091
2016-10-25,Bandit Meta-Strategy (EXP3),1.1318673199898868
2016-10-26,Bandit Meta-Strategy (EXP3),1.1330500303814002
2016-10-27,Bandit Meta-Strategy (EXP3),1.1302947997437052
2016-10-28,Bandit Meta-Strategy (EXP3),1.1264739374475665
2016-10-31,Bandit Meta-Strategy (EXP3),1.124354089589249
2016-11-01,Bandit Meta-Strategy (EXP3),1.1121828386110206
2016-11-02,Bandit Meta-Strategy (EXP3),1.1049726612084603
2016-11-03,Bandit Meta-Strategy (EXP3),1.0994476218717213
2016-11-04,Bandit Meta-Strategy (EXP3),1.095665823559052
2016-11-07,Bandit Meta-Strategy (EXP3),1.1201762648561324
2016-11-08,Bandit Meta-Strategy (EXP3),1.1223450421323078
2016-11-09,Bandit Meta-Strategy (EXP3),1.1319182272404864
2016-11-10,Bandit Meta-Strategy (EXP3),1.1208170357914622
2016-11-11,Bandit Meta-Strategy (EXP3),1.1473274597463055
2016-11-14,Bandit Meta-Strategy (EXP3),1.1320670670218176
2016-11-15,Bandit Meta-Strategy (EXP3),1.1428966928079067
2016-11-16,Bandit Meta-Strategy (EXP3),1.1507603385181076
2016-11-17,Bandit Meta-Strategy (EXP3),1.151367800993873
2016-11-18,Bandit Meta-Strategy (EXP3),1.1468105908245996
2016-11-21,Bandit Meta-Strategy (EXP3),1.1564007985586635
2016-11-22,Bandit Meta-Strategy (EXP3),1.1569359641703352
2016-11-23,Bandit Meta-Strategy (EXP3),1.1578343315909447
2016-11-25,Bandit Meta-Strategy (EXP3),1.1646897972971235
2016-11-28,Bandit Meta-Strategy (EXP3),1.1588774958488715
2016-11-29,Bandit Meta-Strategy (EXP3),1.1564408103075323
2016-11-30,Bandit Meta-Strategy (EXP3),1.1560266276897522
2016-12-01,Bandit Meta-Strategy (EXP3),1.1448146793076863
2016-12-02,Bandit Meta-Strategy (EXP3),1.1489696068628157
2016-12-05,Bandit Meta-Strategy (EXP3),1.157901029617664
2016-12-06,Bandit Meta-Strategy (EXP3),1.161369255784446
2016-12-07,Bandit Meta-Strategy (EXP3),1.1734969948975862
2016-12-08,Bandit Meta-Strategy (EXP3),1.1709135359790976
2016-12-09,Bandit Meta-Strategy (EXP3),1.180610900689352
2016-12-12,Bandit Meta-Strategy (EXP3),1.186659736759547
2016-12-13,Bandit Meta-Strategy (EXP3),1.1963930533167186
2016-12-14,Bandit Meta-Strategy (EXP3),1.193799480912317
2016-12-15,Bandit Meta-Strategy (EXP3),1.1988833341478287
2016-12-16,Bandit Meta-Strategy (EXP3),1.1986947340739733
2016-12-19,Bandit Meta-Strategy (EXP3),1.2023194577329541
2016-12-20,Bandit Meta-Strategy (EXP3),1.2080914035773935
2016-12-21,Bandit Meta-Strategy (EXP3),1.2048333362450523
2016-12-22,Bandit Meta-Strategy (EXP3),1.2014388752248497
2016-12-23,Bandit Meta-Strategy (EXP3),1.2054946190802491
2016-12-27,Bandit Meta-Strategy (EXP3),1.2143669571578792
2016-12-28,Bandit Meta-Strategy (EXP3),1.202494420948092
2016-12-29,Bandit Meta-Strategy (EXP3),1.2030310837612948
2016-12-30,Bandit Meta-Strategy (EXP3),1.195027881578579
2017-01-03,Bandit Meta-Strategy (EXP3),1.2025494805049588
2017-01-04,Bandit Meta-Strategy (EXP3),1.2105204399580187
2017-01-05,Bandit Meta-Strategy (EXP3),1.2138190938163327
2017-01-06,Bandit Meta-Strategy (EXP3),1.2168986549786414
2017-01-09,Bandit Meta-Strategy (EXP3),1.2183445045214152
2017-01-10,Bandit Meta-Strategy (EXP3),1.2141689100495983
2017-01-11,Bandit Meta-Strategy (EXP3),1.214080535137111
2017-01-12,Bandit Meta-Strategy (EXP3),1.20880463661927
2017-01-13,Bandit Meta-Strategy (EXP3),1.2118406531436376
2017-01-17,Bandit Meta-Strategy (EXP3),1.2109976439149037
2017-01-18,Bandit Meta-Strategy (EXP3),1.212578301732006
2017-01-19,Bandit Meta-Strategy (EXP3),1.2114426152310698
2017-01-20,Bandit Meta-Strategy (EXP3),1.2155992766075898
2017-01-23,Bandit Meta-Strategy (EXP3),1.2163860163008329
2017-01-24,Bandit Meta-Strategy (EXP3),1.223063373016151
2017-01-25,Bandit Meta-Strategy (EXP3),1.2279773799893379
2017-01-26,Bandit Meta-Strategy (EXP3),1.2266484765364292
2017-01-27,Bandit Meta-Strategy (EXP3),1.2296347728935444
2017-01-30,Bandit Meta-Strategy (EXP3),1.2254017771215453
2017-01-31,Bandit Meta-Strategy (EXP3),1.224553892048429
2017-02-01,Bandit Meta-Strategy (EXP3),1.2263765612846924
2017-02-02,Bandit Meta-Strategy (EXP3),1.228444452932999
2017-02-03,Bandit Meta-Strategy (EXP3),1.2296668400562902
2017-02-06,Bandit Meta-Strategy (EXP3),1.2297542887158392
2017-02-07,Bandit Meta-Strategy (EXP3),1.2333858882119848
2017-02-08,Bandit Meta-Strategy (EXP3),1.2354756815084869
2017-02-09,Bandit Meta-Strategy (EXP3),1.2376842376179815
2017-02-10,Bandit Meta-Strategy (EXP3),1.2334457114150614
2017-02-13,Bandit Meta-Strategy (EXP3),1.236581834337258
2017-02-14,Bandit Meta-Strategy (EXP3),1.2400288780964712
2017-02-15,Bandit Meta-Strategy (EXP3),1.2511813949966841
2017-02-16,Bandit Meta-Strategy (EXP3),1.2549143049850784
2017-02-17,Bandit Meta-Strategy (EXP3),1.257066767277736
2017-02-21,Bandit Meta-Strategy (EXP3),1.2669922379584244
2017-02-22,Bandit Meta-Strategy (EXP3),1.2669599494573365
2017-02-23,Bandit Meta-Strategy (EXP3),1.2650810520015219
2017-02-24,Bandit Meta-Strategy (EXP3),1.2695152706662203
2017-02-27,Bandit Meta-Strategy (EXP3),1.2684795592423255
2017-02-28,Bandit Meta-Strategy (EXP3),1.2675773162241257
2017-03-01,Bandit Meta-Strategy (EXP3),1.2798341905370114
2017-03-02,Bandit Meta-Strategy (EXP3),1.2784617465763262
2017-03-03,Bandit Meta-Strategy (EXP3),1.2757042394978844
2017-03-06,Bandit Meta-Strategy (EXP3),1.2727301590250908
2017-03-07,Bandit Meta-Strategy (EXP3),1.2694230960706936
2017-03-08,Bandit Meta-Strategy (EXP3),1.2658021651047267
2017-03-09,Bandit Meta-Strategy (EXP3),1.2700584746718337
2017-03-10,Bandit Meta-Strategy (EXP3),1.2731817133835843
2017-03-13,Bandit Meta-Strategy (EXP3),1.274166712882869
2017-03-14,Bandit Meta-Strategy (EXP3),1.2767653058750426
2017-03-15,Bandit Meta-Strategy (EXP3),1.2841066370239218
2017-03-16,Bandit Meta-Strategy (EXP3),1.2845039027725798
2017-03-17,Bandit Meta-Strategy (EXP3),1.2811027340256385
2017-03-20,Bandit Meta-Strategy (EXP3),1.2837928704508326
2017-03-21,Bandit Meta-Strategy (EXP3),1.2743878464638114
2017-03-22,Bandit Meta-Strategy (EXP3),1.2776226174154972
2017-03-23,Bandit Meta-Strategy (EXP3),1.273926244669866
2017-03-24,Bandit Meta-Strategy (EXP3),1.2709297145908294
2017-03-27,Bandit Meta-Strategy (EXP3),1.274601266377851
2017-03-28,Bandit Meta-Strategy (EXP3),1.2817288751182534
2017-03-29,Bandit Meta-Strategy (EXP3),1.283904770581485
2017-03-30,Bandit Meta-Strategy (EXP3),1.2932864103189896
2017-03-31,Bandit Meta-Strategy (EXP3),1.2925652179052527
2017-04-03,Bandit Meta-Strategy (EXP3),1.2949680678085547
2017-04-04,Bandit Meta-Strategy (EXP3),1.2918968756991507
2017-04-05,Bandit Meta-Strategy (EXP3),1.287199796924615
2017-04-06,Bandit Meta-Strategy (EXP3),1.2884733992782436
2017-04-07,Bandit Meta-Strategy (EXP3),1.2890906819999755
2017-04-10,Bandit Meta-Strategy (EXP3),1.2894500137434592
2017-04-11,Bandit Meta-Strategy (EXP3),1.2878898769735885
2017-04-12,Bandit Meta-Strategy (EXP3),1.2871097719324602
2017-04-13,Bandit Meta-Strategy (EXP3),1.2804932739770272
2017-04-17,Bandit Meta-Strategy (EXP3),1.2922211999502355
2017-04-18,Bandit Meta-Strategy (EXP3),1.2847868276632082
2017-04-19,Bandit Meta-Strategy (EXP3),1.2807865141869768
2017-04-20,Bandit Meta-Strategy (EXP3),1.2885383484901791
2017-04-21,Bandit Meta-Strategy (EXP3),1.2871325264268052
2017-04-24,Bandit Meta-Strategy (EXP3),1.2990566371197367
2017-04-25,Bandit Meta-Strategy (EXP3),1.3096760870804725
2017-04-26,Bandit Meta-Strategy (EXP3),1.3065067785403408
2017-04-27,Bandit Meta-Strategy (EXP3),1.3083382849923944
2017-04-28,Bandit Meta-Strategy (EXP3),1.3082537251102058
2017-05-01,Bandit Meta-Strategy (EXP3),1.316049341383354
2017-05-02,Bandit Meta-Strategy (EXP3),1.3146725434507702
2017-05-03,Bandit Meta-Strategy (EXP3),1.3132918638380993
2017-05-04,Bandit Meta-Strategy (EXP3),1.312223792951348
2017-05-05,Bandit Meta-Strategy (EXP3),1.3148865880868488
2017-05-08,Bandit Meta-Strategy (EXP3),1.3179058343069177
2017-05-09,Bandit Meta-Strategy (EXP3),1.3199053549139812
2017-05-10,Bandit Meta-Strategy (EXP3),1.3321993909223986
2017-05-11,Bandit Meta-Strategy (EXP3),1.3348202946378573
2017-05-12,Bandit Meta-Strategy (EXP3),1.3379259156402956
2017-05-15,Bandit Meta-Strategy (EXP3),1.3486977444421528
2017-05-16,Bandit Meta-Strategy (EXP3),1.348503724307767
2017-05-17,Bandit Meta-Strategy (EXP3),1.3225115814753963
2017-05-18,Bandit Meta-Strategy (EXP3),1.335160300531991
2017-05-19,Bandit Meta-Strategy (EXP3),1.3434066691908302
2017-05-22,Bandit Meta-Strategy (EXP3),1.3476267462224456
2017-05-23,Bandit Meta-Strategy (EXP3),1.34809736351902
2017-05-24,Bandit Meta-Strategy (EXP3),1.352919946490203
2017-05-25,Bandit Meta-Strategy (EXP3),1.3585972083990747
2017-05-26,Bandit Meta-Strategy (EXP3),1.3609701422232707
2017-05-30,Bandit Meta-Strategy (EXP3),1.363491848665526
2017-05-31,Bandit Meta-Strategy (EXP3),1.362528460315071
2017-06-01,Bandit Meta-Strategy (EXP3),1.3677515309447943
2017-06-02,Bandit Meta-Strategy (EXP3),1.3708616781101868
2017-06-05,Bandit Meta-Strategy (EXP3),1.3795728172684814
2017-06-06,Bandit Meta-Strategy (EXP3),1.3775973776345614
2017-06-07,Bandit Meta-Strategy (EXP3),1.3849940335662434
2017-06-08,Bandit Meta-Strategy (EXP3),1.4007038334982316
2017-06-09,Bandit Meta-Strategy (EXP3),1.3739434670674049
2017-06-12,Bandit Meta-Strategy (EXP3),1.3681793732118246
2017-06-13,Bandit Meta-Strategy (EXP3),1.3796062536045248
2017-06-14,Bandit Meta-Strategy (EXP3),1.3808759490807987
2017-06-15,Bandit Meta-Strategy (EXP3),1.3764705543014453
2017-06-16,Bandit Meta-Strategy (EXP3),1.3667792032030237
2017-06-19,Bandit Meta-Strategy (EXP3),1.3850895495870028
2017-06-20,Bandit Meta-Strategy (EXP3),1.380861426155352
2017-06-21,Bandit Meta-Strategy (EXP3),1.3889071638819472
2017-06-22,Bandit Meta-Strategy (EXP3),1.386409647988703
2017-06-23,Bandit Meta-Strategy (EXP3),1.3819935966461965
2017-06-26,Bandit Meta-Strategy (EXP3),1.376945305592549
2017-06-27,Bandit Meta-Strategy (EXP3),1.3563578441765116
2017-06-28,Bandit Meta-Strategy (EXP3),1.375404761794384
2017-06-29,Bandit Meta-Strategy (EXP3),1.3534711541034647
2017-06-30,Bandit Meta-Strategy (EXP3),1.3526220230913244
2017-07-03,Bandit Meta-Strategy (EXP3),1.3498697231730479
2017-07-05,Bandit Meta-Strategy (EXP3),1.3489528138068545
2017-07-06,Bandit Meta-Strategy (EXP3),1.33578416790676
2017-07-07,Bandit Meta-Strategy (EXP3),1.3451405278341007
2017-07-10,Bandit Meta-Strategy (EXP3),1.3496843725208154
2017-07-11,Bandit Meta-Strategy (EXP3),1.3534063858641463
2017-07-12,Bandit Meta-Strategy (EXP3),1.3653658225131262
2017-07-13,Bandit Meta-Strategy (EXP3),1.3664038176749658
2017-07-14,Bandit Meta-Strategy (EXP3),1.3762076237055703
2017-07-17,Bandit Meta-Strategy (EXP3),1.3740707411832054
2017-07-18,Bandit Meta-Strategy (EXP3),1.3895584045359937
2017-07-19,Bandit Meta-Strategy (EXP3),1.3936904490417399
2017-07-20,Bandit Meta-Strategy (EXP3),1.394991359484487
2017-07-21,Bandit Meta-Strategy (EXP3),1.3950479169436263
2017-07-24,Bandit Meta-Strategy (EXP3),1.3962504780185228
2017-07-25,Bandit Meta-Strategy (EXP3),1.3995363567026011
2017-07-26,Bandit Meta-Strategy (EXP3),1.4032656737750617
2017-07-27,Bandit Meta-Strategy (EXP3),1.3998396805914204
2017-07-28,Bandit Meta-Strategy (EXP3),1.3990963268483936
2017-07-31,Bandit Meta-Strategy (EXP3),1.3983701604218106
2017-08-01,Bandit Meta-Strategy (EXP3),1.4028007980126689
2017-08-02,Bandit Meta-Strategy (EXP3),1.403663273716546
2017-08-03,Bandit Meta-Strategy (EXP3),1.4077943723899975
2017-08-04,Bandit Meta-Strategy (EXP3),1.4096406741190466
2017-08-07,Bandit Meta-Strategy (EXP3),1.413296231834488
2017-08-08,Bandit Meta-Strategy (EXP3),1.4133321204288063
2017-08-09,Bandit Meta-Strategy (EXP3),1.4106781788105198
2017-08-10,Bandit Meta-Strategy (EXP3),1.393661949751798
2017-08-11,Bandit Meta-Strategy (EXP3),1.391105764561353
2017-08-14,Bandit Meta-Strategy (EXP3),1.400986038922132
2017-08-15,Bandit Meta-Strategy (EXP3),1.4010611919332652
2017-08-16,Bandit Meta-Strategy (EXP3),1.4026365865848176
2017-08-17,Bandit Meta-Strategy (EXP3),1.3841944093259886
2017-08-18,Bandit Meta-Strategy (EXP3),1.38065670052319
2017-08-21,Bandit Meta-Strategy (EXP3),1.3819029920299488
2017-08-22,Bandit Meta-Strategy (EXP3),1.3934309348227265
2017-08-23,Bandit Meta-Strategy (EXP3),1.389330244280938
2017-08-24,Bandit Meta-Strategy (EXP3),1.384460687730034
2017-08-25,Bandit Meta-Strategy (EXP3),1.3851558028427404
2017-08-28,Bandit Meta-Strategy (EXP3),1.3855495149569297
2017-08-29,Bandit Meta-Strategy (EXP3),1.3874006383674506
2017-08-30,Bandit Meta-Strategy (EXP3),1.3885757510406749
2017-08-31,Bandit Meta-Strategy (EXP3),1.3919260146178316
2017-09-01,Bandit Meta-Strategy (EXP3),1.393975776162378
2017-09-05,Bandit Meta-Strategy (EXP3),1.3902012716890548
2017-09-06,Bandit Meta-Strategy (EXP3),1.3974744046134955
2017-09-07,Bandit Meta-Strategy (EXP3),1.396225912576689
2017-09-08,Bandit Meta-Strategy (EXP3),1.3888368585005486
2017-09-11,Bandit Meta-Strategy (EXP3),1.4049196837220017
2017-09-12,Bandit Meta-Strategy (EXP3),1.4114645082494783
2017-09-13,Bandit Meta-Strategy (EXP3),1.414311109187343
2017-09-14,Bandit Meta-Strategy (EXP3),1.4131863021165114
2017-09-15,Bandit Meta-Strategy (EXP3),1.4186841058340744
2017-09-18,Bandit Meta-Strategy (EXP3),1.421989469832233
2017-09-19,Bandit Meta-Strategy (EXP3),1.4242543105686998
2017-09-20,Bandit Meta-Strategy (EXP3),1.4238436686917202
2017-09-21,Bandit Meta-Strategy (EXP3),1.4133923016914833
2017-09-22,Bandit Meta-Strategy (EXP3),1.4080119600318044
2017-09-25,Bandit Meta-Strategy (EXP3),1.4016746059987382
2017-09-26,Bandit Meta-Strategy (EXP3),1.401223158221839
2017-09-27,Bandit Meta-Strategy (EXP3),1.400836832214369
2017-09-28,Bandit Meta-Strategy (EXP3),1.401293631964528
2017-09-29,Bandit Meta-Strategy (EXP3),1.4003806329117652
2017-10-02,Bandit Meta-Strategy (EXP3),1.4062866207451228
2017-10-03,Bandit Meta-Strategy (EXP3),1.4138414284054663
2017-10-04,Bandit Meta-Strategy (EXP3),1.415459627968648
2017-10-05,Bandit Meta-Strategy (EXP3),1.4195741064540137
2017-10-06,Bandit Meta-Strategy (EXP3),1.4207548319128447
2017-10-09,Bandit Meta-Strategy (EXP3),1.4207713307835232
2017-10-10,Bandit Meta-Strategy (EXP3),1.4276067324537176
2017-10-11,Bandit Meta-Strategy (EXP3),1.430301485559614
2017-10-12,Bandit Meta-Strategy (EXP3),1.427611764283588
2017-10-13,Bandit Meta-Strategy (EXP3),1.43348715477686
2017-10-16,Bandit Meta-Strategy (EXP3),1.4369327543656685
2017-10-17,Bandit Meta-Strategy (EXP3),1.439681992762244
2017-10-18,Bandit Meta-Strategy (EXP3),1.436367845800317
2017-10-19,Bandit Meta-Strategy (EXP3),1.4364359894362893
2017-10-20,Bandit Meta-Strategy (EXP3),1.4319099814847356
2017-10-23,Bandit Meta-Strategy (EXP3),1.4277068359617324
2017-10-24,Bandit Meta-Strategy (EXP3),1.4276599388703475
2017-10-25,Bandit Meta-Strategy (EXP3),1.42233494271261
2017-10-26,Bandit Meta-Strategy (EXP3),1.4260669166036684
2017-10-27,Bandit Meta-Strategy (EXP3),1.4312620217528538
2017-10-30,Bandit Meta-Strategy (EXP3),1.423936513375591
2017-10-31,Bandit Meta-Strategy (EXP3),1.4230999076700366
2017-11-01,Bandit Meta-Strategy (EXP3),1.4272155374010016
2017-11-02,Bandit Meta-Strategy (EXP3),1.4228445126901377
2017-11-03,Bandit Meta-Strategy (EXP3),1.429245463986001
2017-11-06,Bandit Meta-Strategy (EXP3),1.4284712873604044
2017-11-07,Bandit Meta-Strategy (EXP3),1.4307304343214464
2017-11-08,Bandit Meta-Strategy (EXP3),1.4330722212184153
2017-11-09,Bandit Meta-Strategy (EXP3),1.4308432112316618
2017-11-10,Bandit Meta-Strategy (EXP3),1.4348550970778189
2017-11-13,Bandit Meta-Strategy (EXP3),1.4388226401265345
2017-11-14,Bandit Meta-Strategy (EXP3),1.4392319748477964
2017-11-15,Bandit Meta-Strategy (EXP3),1.4288093657458913
2017-11-16,Bandit Meta-Strategy (EXP3),1.4441582798118173
2017-11-17,Bandit Meta-Strategy (EXP3),1.4332123191212243
2017-11-20,Bandit Meta-Strategy (EXP3),1.4343187176904992
2017-11-21,Bandit Meta-Strategy (EXP3),1.4450314487977491
2017-11-22,Bandit Meta-Strategy (EXP3),1.4417467713271952
2017-11-24,Bandit Meta-Strategy (EXP3),1.4469067439222119
2017-11-27,Bandit Meta-Strategy (EXP3),1.448967777308121
2017-11-28,Bandit Meta-Strategy (EXP3),1.4590603893250431
2017-11-29,Bandit Meta-Strategy (EXP3),1.4484775178529121
2017-11-30,Bandit Meta-Strategy (EXP3),1.4585264479169693
2017-12-01,Bandit Meta-Strategy (EXP3),1.457128295024206
2017-12-04,Bandit Meta-Strategy (EXP3),1.4560441822554648
2017-12-05,Bandit Meta-Strategy (EXP3),1.4525608997892583
2017-12-06,Bandit Meta-Strategy (EXP3),1.4536632830344152
2017-12-07,Bandit Meta-Strategy (EXP3),1.4533279395328862
2017-12-08,Bandit Meta-Strategy (EXP3),1.4571455138171776
2017-12-11,Bandit Meta-Strategy (EXP3),1.4650354129902436
2017-12-12,Bandit Meta-Strategy (EXP3),1.4683080522227516
2017-12-13,Bandit Meta-Strategy (EXP3),1.4719184992937746
2017-12-14,Bandit Meta-Strategy (EXP3),1.4721496622666856
2017-12-15,Bandit Meta-Strategy (EXP3),1.4849722216323185
2017-12-18,Bandit Meta-Strategy (EXP3),1.4886807989726678
2017-12-19,Bandit Meta-Strategy (EXP3),1.484741867089994
2017-12-20,Bandit Meta-Strategy (EXP3),1.4808857674398783
2017-12-21,Bandit Meta-Strategy (EXP3),1.4815336734564521
2017-12-22,Bandit Meta-Strategy (EXP3),1.4799170985652932
2017-12-26,Bandit Meta-Strategy (EXP3),1.4809179579560432
2017-12-27,Bandit Meta-Strategy (EXP3),1.4809608984023088
2017-12-28,Bandit Meta-Strategy (EXP3),1.4833249357646783
2017-12-29,Bandit Meta-Strategy (EXP3),1.4822492977296702
2018-01-02,Bandit Meta-Strategy (EXP3),1.5019848866001548
2018-01-03,Bandit Meta-Strategy (EXP3),1.5121171295789746
2018-01-04,Bandit Meta-Strategy (EXP3),1.5172750947472302
2018-01-05,Bandit Meta-Strategy (EXP3),1.5220568243177601
2018-01-08,Bandit Meta-Strategy (EXP3),1.5344220410893212
2018-01-09,Bandit Meta-Strategy (EXP3),1.5331191139678757
2018-01-10,Bandit Meta-Strategy (EXP3),1.5299429158412563
2018-01-11,Bandit Meta-Strategy (EXP3),1.5405183809335596
2018-01-12,Bandit Meta-Strategy (EXP3),1.5477507579876926
2018-01-16,Bandit Meta-Strategy (EXP3),1.5469954335779912
2018-01-17,Bandit Meta-Strategy (EXP3),1.5645046039878094
2018-01-18,Bandit Meta-Strategy (EXP3),1.559062943888442
2018-01-19,Bandit Meta-Strategy (EXP3),1.56718353610022
2018-01-22,Bandit Meta-Strategy (EXP3),1.5803242691382062
2018-01-23,Bandit Meta-Strategy (EXP3),1.580888564835417
2018-01-24,Bandit Meta-Strategy (EXP3),1.5796886450281744
2018-01-25,Bandit Meta-Strategy (EXP3),1.5780510757192079
2018-01-26,Bandit Meta-Strategy (EXP3),1.5999035282946075
2018-01-29,Bandit Meta-Strategy (EXP3),1.5944690182346817
2018-01-30,Bandit Meta-Strategy (EXP3),1.5769670630626869
2018-01-31,Bandit Meta-Strategy (EXP3),1.5759443770340766
2018-02-01,Bandit Meta-Strategy (EXP3),1.577358095045831
2018-02-02,Bandit Meta-Strategy (EXP3),1.5459208589592188
2018-02-05,Bandit Meta-Strategy (EXP3),1.4763459952085338
2018-02-06,Bandit Meta-Strategy (EXP3),1.5018332308346993
2018-02-07,Bandit Meta-Strategy (EXP3),1.4953361004137522
2018-02-08,Bandit Meta-Strategy (EXP3),1.4386185121280572
2018-02-09,Bandit Meta-Strategy (EXP3),1.4544562828316836
2018-02-12,Bandit Meta-Strategy (EXP3),1.4731095364234867
2018-02-13,Bandit Meta-Strategy (EXP3),1.4806763571543313
2018-02-14,Bandit Meta-Strategy (EXP3),1.4931568980457628
2018-02-15,Bandit Meta-Strategy (EXP3),1.5136040174165513
2018-02-16,Bandit Meta-Strategy (EXP3),1.51878509641508
2018-02-20,Bandit Meta-Strategy (EXP3),1.4997596745690822
2018-02-21,Bandit Meta-Strategy (EXP3),1.4850339113453688
2018-02-22,Bandit Meta-Strategy (EXP3),1.4925952966292122
2018-02-23,Bandit Meta-Strategy (EXP3),1.514493392106258
2018-02-26,Bandit Meta-Strategy (EXP3),1.5300298999272786
2018-02-27,Bandit Meta-Strategy (EXP3),1.5088331954630259
2018-02-28,Bandit Meta-Strategy (EXP3),1.4890506620106116
2018-03-01,Bandit Meta-Strategy (EXP3),1.4717717031647108
2018-03-02,Bandit Meta-Strategy (EXP3),1.4815919110156
2018-03-05,Bandit Meta-Strategy (EXP3),1.4962633250454727
2018-03-06,Bandit Meta-Strategy (EXP3),1.4968116654531396
2018-03-07,Bandit Meta-Strategy (EXP3),1.4909824998651293
2018-03-08,Bandit Meta-Strategy (EXP3),1.4994418639235914
2018-03-09,Bandit Meta-Strategy (EXP3),1.519625332064822
2018-03-12,Bandit Meta-Strategy (EXP3),1.5190847974773563
2018-03-13,Bandit Meta-Strategy (EXP3),1.5104288221751379
2018-03-14,Bandit Meta-Strategy (EXP3),1.4986145291854391
2018-03-15,Bandit Meta-Strategy (EXP3),1.499610194940115
2018-03-16,Bandit Meta-Strategy (EXP3),1.5024377267682463
2018-03-19,Bandit Meta-Strategy (EXP3),1.4794379324798566
2018-03-20,Bandit Meta-Strategy (EXP3),1.4841170827159467
2018-03-21,Bandit Meta-Strategy (EXP3),1.4808613384710703
2018-03-22,Bandit Meta-Strategy (EXP3),1.4513216810638492
2018-03-23,Bandit Meta-Strategy (EXP3),1.421727988633487
2018-03-26,Bandit Meta-Strategy (EXP3),1.4559270804696738
2018-03-27,Bandit Meta-Strategy (EXP3),1.4306419681440878
2018-03-28,Bandit Meta-Strategy (EXP3),1.4245869796359636
2018-03-29,Bandit Meta-Strategy (EXP3),1.423389087147765
2018-04-02,Bandit Meta-Strategy (EXP3),1.3820400494133684
2018-04-03,Bandit Meta-Strategy (EXP3),1.4105386017536352
2018-04-04,Bandit Meta-Strategy (EXP3),1.4328116125799097
2018-04-05,Bandit Meta-Strategy (EXP3),1.4575843665808113
2018-04-06,Bandit Meta-Strategy (EXP3),1.433911408803941
2018-04-09,Bandit Meta-Strategy (EXP3),1.428036433894986
2018-04-10,Bandit Meta-Strategy (EXP3),1.4634974189500618
2018-04-11,Bandit Meta-Strategy (EXP3),1.4599863572448657
2018-04-12,Bandit Meta-Strategy (EXP3),1.45601018054127
2018-04-13,Bandit Meta-Strategy (EXP3),1.4637939748448858
2018-04-16,Bandit Meta-Strategy (EXP3),1.4627329247175094
2018-04-17,Bandit Meta-Strategy (EXP3),1.4735083228527655
2018-04-18,Bandit Meta-Strategy (EXP3),1.475747874242071
2018-04-19,Bandit Meta-Strategy (EXP3),1.4722651291735298
2018-04-20,Bandit Meta-Strategy (EXP3),1.4524748132737892
2018-04-23,Bandit Meta-Strategy (EXP3),1.4438467264901629
2018-04-24,Bandit Meta-Strategy (EXP3),1.4230930224820781
2018-04-25,Bandit Meta-Strategy (EXP3),1.4221668953965372
2018-04-26,Bandit Meta-Strategy (EXP3),1.4563606451002555
2018-04-27,Bandit Meta-Strategy (EXP3),1.4559413259027032
2018-04-30,Bandit Meta-Strategy (EXP3),1.454923458784388
2018-05-01,Bandit Meta-Strategy (EXP3),1.4521746066165904
2018-05-02,Bandit Meta-Strategy (EXP3),1.4436052694273147
2018-05-03,Bandit Meta-Strategy (EXP3),1.4386612833410508
2018-05-04,Bandit Meta-Strategy (EXP3),1.4592221835528005
2018-05-07,Bandit Meta-Strategy (EXP3),1.4664332411775378
2018-05-08,Bandit Meta-Strategy (EXP3),1.4658477306550226
2018-05-09,Bandit Meta-Strategy (EXP3),1.4778236989093583
2018-05-10,Bandit Meta-Strategy (EXP3),1.4902765121189507
2018-05-11,Bandit Meta-Strategy (EXP3),1.491277542108996
2018-05-14,Bandit Meta-Strategy (EXP3),1.4913413461003293
2018-05-15,Bandit Meta-Strategy (EXP3),1.4793712974291795
2018-05-16,Bandit Meta-Strategy (EXP3),1.4852454759206024
2018-05-17,Bandit Meta-Strategy (EXP3),1.4827690396286928
2018-05-18,Bandit Meta-Strategy (EXP3),1.4739268536947423
2018-05-21,Bandit Meta-Strategy (EXP3),1.485516513674261
2018-05-22,Bandit Meta-Strategy (EXP3),1.4790681576794704
2018-05-23,Bandit Meta-Strategy (EXP3),1.487241402151262
2018-05-24,Bandit Meta-Strategy (EXP3),1.4804040419319247
2018-05-25,Bandit Meta-Strategy (EXP3),1.4790130119782217
2018-05-29,Bandit Meta-Strategy (EXP3),1.4696752595108502
2018-05-30,Bandit Meta-Strategy (EXP3),1.4903853702995113
2018-05-31,Bandit Meta-Strategy (EXP3),1.4793320456244197
2018-06-01,Bandit Meta-Strategy (EXP3),1.4949416951373857
2018-06-04,Bandit Meta-Strategy (EXP3),1.5092310252680272
2018-06-05,Bandit Meta-Strategy (EXP3),1.506835667425614
2018-06-06,Bandit Meta-Strategy (EXP3),1.5247806853193098
2018-06-07,Bandit Meta-Strategy (EXP3),1.52596270368552
2018-06-08,Bandit Meta-Strategy (EXP3),1.5348301386389755
2018-06-11,Bandit Meta-Strategy (EXP3),1.537405831027857
