date,strategy,asset,weight
2022-08-10,Bandit Meta-Strategy (Thompson Sampling),JPM,0.01598617354520651
2022-08-10,Bandit Meta-Strategy (Thompson Sampling),KO,0.0740007450266627
2022-08-10,Bandit Meta-Strategy (Thompson Sampling),MA,0.00886431806223622
2022-08-10,Bandit Meta-Strategy (Thompson Sampling),META,0.03362362839121707
2022-08-10,Bandit Meta-Strategy (Thompson Sampling),MSFT,0.01074366792938567
2022-08-10,Bandit Meta-Strategy (Thompson Sampling),NFLX,0.05019864381493717
2022-08-10,Bandit Meta-Strategy (Thompson Sampling),NVDA,0.01104957556718296
2022-08-10,Bandit Meta-Strategy (Thompson Sampling),PFE,0.1409774338049969
2022-08-10,Bandit Meta-Strategy (Thompson Sampling),PG,0.06262398757760247
2022-08-10,Bandit Meta-Strategy (Thompson Sampling),TSLA,0.05471167847923462
2022-08-10,Bandit Meta-Strategy (Thompson Sampling),V,0.009695830170477255
2022-08-10,Bandit Meta-Strategy (Thompson Sampling),WMT,0.1036592305774204
2022-08-10,Bandit Meta-Strategy (Thompson Sampling),XOM,0.13432787948053693
2022-08-10,Bandit Meta-Strategy (UCB),AAPL,0.007472538254327787
2022-08-10,Bandit Meta-Strategy (UCB),AMZN,0.08845610830072058
2022-08-10,Bandit Meta-Strategy (UCB),BAC,0.011567515982210086
2022-08-10,Bandit Meta-Strategy (UCB),CASH,-0.00034027920608986623
2022-08-10,Bandit Meta-Strategy (UCB),DIS,0.014938423436456629
2022-08-10,Bandit Meta-Strategy (UCB),GOOGL,0.09282680432083429
2022-08-10,Bandit Meta-Strategy (UCB),HD,0.025596532669597136
2022-08-10,Bandit Meta-Strategy (UCB),JNJ,0.09275962213643012
2022-08-10,Bandit Meta-Strategy (UCB),JPM,0.015923418534957427
2022-08-10,Bandit Meta-Strategy (UCB),KO,0.06421268250161395
2022-08-10,Bandit Meta-Strategy (UCB),MA,0.008849410946013228
2022-08-10,Bandit Meta-Strategy (UCB),META,0.035698199683703066
2022-08-10,Bandit Meta-Strategy (UCB),MSFT,0.010686928383222048
2022-08-10,Bandit Meta-Strategy (UCB),NFLX,0.06211738812230234
2022-08-10,Bandit Meta-Strategy (UCB),NVDA,0.011138697814780498
2022-08-10,Bandit Meta-Strategy (UCB),PFE,0.12802686433446744
2022-08-10,Bandit Meta-Strategy (UCB),PG,0.04908577217255737
2022-08-10,Bandit Meta-Strategy (UCB),TSLA,0.06836047935705945
2022-08-10,Bandit Meta-Strategy (UCB),V,0.009646161971517672
2022-08-10,Bandit Meta-Strategy (UCB),WMT,0.07968436992837968
2022-08-10,Bandit Meta-Strategy (UCB),XOM,0.12329236035493935
2022-08-11,Bandit Meta-Strategy (EXP3),AAPL,0.007977309978142368
2022-08-11,Bandit Meta-Strategy (EXP3),AMZN,0.029948337950706127
2022-08-11,Bandit Meta-Strategy (EXP3),BAC,0.012091063992041252
2022-08-11,Bandit Meta-Strategy (EXP3),CASH,-0.0008756364822268875
2022-08-11,Bandit Meta-Strategy (EXP3),DIS,0.01615234328997055
2022-08-11,Bandit Meta-Strategy (EXP3),GOOGL,0.033842401899657065
2022-08-11,Bandit Meta-Strategy (EXP3),HD,0.01539851439251829
2022-08-11,Bandit Meta-Strategy (EXP3),JNJ,0.1714817491030456
2022-08-11,Bandit Meta-Strategy (EXP3),JPM,0.016672285694358423
2022-08-11,Bandit Meta-Strategy (EXP3),KO,0.15553054508675002
2022-08-11,Bandit Meta-Strategy (EXP3),MA,0.008951411262066932
2022-08-11,Bandit Meta-Strategy (EXP3),META,0.03085846498873467
2022-08-11,Bandit Meta-Strategy (EXP3),MSFT,0.011005670756251201
2022-08-11,Bandit Meta-Strategy (EXP3),NFLX,0.031643525547545175
2022-08-11,Bandit Meta-Strategy (EXP3),NVDA,0.011378412370929316
2022-08-11,Bandit Meta-Strategy (EXP3),PFE,0.1629462376524478
2022-08-11,Bandit Meta-Strategy (EXP3),PG,0.14149346013880398
2022-08-11,Bandit Meta-Strategy (EXP3),TSLA,0.03363764241177661
2022-08-11,Bandit Meta-Strategy (EXP3),V,0.009921593116269278
2022-08-11,Bandit Meta-Strategy (EXP3),WMT,0.040127376943964115
2022-08-11,Bandit Meta-Strategy (EXP3),XOM,0.05981728990624806
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),AAPL,0.007531807960675937
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),AMZN,0.05322577436207359
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),BAC,0.01199162396222639
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),CASH,-0.0003932107923477708
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),DIS,0.015833824818312508
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),GOOGL,0.05647153911476951
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),HD,0.03004119240472301
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),JNJ,0.11420018355079586
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),JPM,0.01633976311932915
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),KO,0.07403222489687049
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),MA,0.00885766246407133
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),META,0.033705310328982774
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),MSFT,0.010741257951708513
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),NFLX,0.05026952894582982
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),NVDA,0.011034139953418431
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),PFE,0.13727768270744098
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),PG,0.06262836259708858
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),TSLA,0.05366070456147472
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),V,0.009718965549372847
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),WMT,0.1049582929299832
2022-08-11,Bandit Meta-Strategy (Thompson Sampling),XOM,0.13787336861319996
2022-08-11,Bandit Meta-Strategy (UCB),AAPL,0.0074966809150650935
2022-08-11,Bandit Meta-Strategy (UCB),AMZN,0.08785630086041038
2022-08-11,Bandit Meta-Strategy (UCB),BAC,0.011935744482737662
2022-08-11,Bandit Meta-Strategy (UCB),CASH,-0.0003428981771316074
2022-08-11,Bandit Meta-Strategy (UCB),DIS,0.01575766572156592
2022-08-11,Bandit Meta-Strategy (UCB),GOOGL,0.09286919003002281
2022-08-11,Bandit Meta-Strategy (UCB),HD,0.02571986039687971
2022-08-11,Bandit Meta-Strategy (UCB),JNJ,0.09154021870376966
2022-08-11,Bandit Meta-Strategy (UCB),JPM,0.016283159722351073
2022-08-11,Bandit Meta-Strategy (UCB),KO,0.06426975762314038
2022-08-11,Bandit Meta-Strategy (UCB),MA,0.00884686293944502
2022-08-11,Bandit Meta-Strategy (UCB),META,0.035801498694412244
2022-08-11,Bandit Meta-Strategy (UCB),MSFT,0.010689480726820197
2022-08-11,Bandit Meta-Strategy (UCB),NFLX,0.062233920048017186
2022-08-11,Bandit Meta-Strategy (UCB),NVDA,0.011128290479968852
2022-08-11,Bandit Meta-Strategy (UCB),PFE,0.12472473420861864
2022-08-11,Bandit Meta-Strategy (UCB),PG,0.049111941890976125
2022-08-11,Bandit Meta-Strategy (UCB),TSLA,0.06707838088614866
2022-08-11,Bandit Meta-Strategy (UCB),V,0.009673658069502022
2022-08-11,Bandit Meta-Strategy (UCB),WMT,0.08072035447339865
2022-08-11,Bandit Meta-Strategy (UCB),XOM,0.12660519730388123
2022-08-12,Bandit Meta-Strategy (EXP3),AAPL,0.00803134580092135
2022-08-12,Bandit Meta-Strategy (EXP3),AMZN,0.030129517845260755
2022-08-12,Bandit Meta-Strategy (EXP3),BAC,0.012047054000514243
2022-08-12,Bandit Meta-Strategy (EXP3),CASH,-0.0008630758507767993
2022-08-12,Bandit Meta-Strategy (EXP3),DIS,0.016445516110575615
2022-08-12,Bandit Meta-Strategy (EXP3),GOOGL,0.03415410066046283
2022-08-12,Bandit Meta-Strategy (EXP3),HD,0.015382804993805886
2022-08-12,Bandit Meta-Strategy (EXP3),JNJ,0.1671611991111771
2022-08-12,Bandit Meta-Strategy (EXP3),JPM,0.016705327363900707
2022-08-12,Bandit Meta-Strategy (EXP3),KO,0.15446345769065678
2022-08-12,Bandit Meta-Strategy (EXP3),MA,0.00891587290107067
2022-08-12,Bandit Meta-Strategy (EXP3),META,0.03093162619860089
2022-08-12,Bandit Meta-Strategy (EXP3),MSFT,0.011032614583579136
2022-08-12,Bandit Meta-Strategy (EXP3),NFLX,0.03203778509424821
2022-08-12,Bandit Meta-Strategy (EXP3),NVDA,0.011694630629172508
2022-08-12,Bandit Meta-Strategy (EXP3),PFE,0.16666202413048406
2022-08-12,Bandit Meta-Strategy (EXP3),PG,0.14081753467453048
2022-08-12,Bandit Meta-Strategy (EXP3),TSLA,0.034705137850912476
2022-08-12,Bandit Meta-Strategy (EXP3),V,0.009790854523274405
2022-08-12,Bandit Meta-Strategy (EXP3),WMT,0.040282966313172616
2022-08-12,Bandit Meta-Strategy (EXP3),XOM,0.05947170537445606
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),AAPL,0.007561807434978262
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),AMZN,0.05339934906425508
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),BAC,0.011914857608778154
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),CASH,-0.00038649605435146534
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),DIS,0.016076530357229946
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),GOOGL,0.05683368524611281
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),HD,0.029927359185425835
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),JNJ,0.11101429187869928
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),JPM,0.01632676422188585
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),KO,0.0733204932070552
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),MA,0.008798041430465059
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),META,0.03369157256680995
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),MSFT,0.010737708120621935
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),NFLX,0.050754780417956814
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),NVDA,0.011309355244102634
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),PFE,0.14001893571597546
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),PG,0.06215641316620055
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),TSLA,0.055210173621375
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),V,0.009564312235519224
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),WMT,0.10507319738951387
2022-08-12,Bandit Meta-Strategy (Thompson Sampling),XOM,0.1366968679413904
2022-08-12,Bandit Meta-Strategy (UCB),AAPL,0.007515169923894076
2022-08-12,Bandit Meta-Strategy (UCB),AMZN,0.08800964947388507
2022-08-12,Bandit Meta-Strategy (UCB),BAC,0.011841419623880974
2022-08-12,Bandit Meta-Strategy (UCB),CASH,-0.000336533432357327
2022-08-12,Bandit Meta-Strategy (UCB),DIS,0.01597503343102424
2022-08-12,Bandit Meta-Strategy (UCB),GOOGL,0.09332355073989963
2022-08-12,Bandit Meta-Strategy (UCB),HD,0.025583693259957272
2022-08-12,Bandit Meta-Strategy (UCB),JNJ,0.08885204748144448
2022-08-12,Bandit Meta-Strategy (UCB),JPM,0.016245626004490192
2022-08-12,Bandit Meta-Strategy (UCB),KO,0.0635557197732067
2022-08-12,Bandit Meta-Strategy (UCB),MA,0.008774039358061921
2022-08-12,Bandit Meta-Strategy (UCB),META,0.035732842287566756
2022-08-12,Bandit Meta-Strategy (UCB),MSFT,0.010669804449781946
2022-08-12,Bandit Meta-Strategy (UCB),NFLX,0.06273973765169556
2022-08-12,Bandit Meta-Strategy (UCB),NVDA,0.011388622948574335
2022-08-12,Bandit Meta-Strategy (UCB),PFE,0.12702313379774183
2022-08-12,Bandit Meta-Strategy (UCB),PG,0.04866821268119009
2022-08-12,Bandit Meta-Strategy (UCB),TSLA,0.06891102609566863
2022-08-12,Bandit Meta-Strategy (UCB),V,0.009505343998940085
2022-08-12,Bandit Meta-Strategy (UCB),WMT,0.08068664415644115
2022-08-12,Bandit Meta-Strategy (UCB),XOM,0.12533521629501218
2022-08-15,Bandit Meta-Strategy (EXP3),AAPL,0.008044965869988836
2022-08-15,Bandit Meta-Strategy (EXP3),AMZN,0.029913365790365628
2022-08-15,Bandit Meta-Strategy (EXP3),BAC,0.011975018183742405
2022-08-15,Bandit Meta-Strategy (EXP3),CASH,-0.000859098387071403
2022-08-15,Bandit Meta-Strategy (EXP3),DIS,0.01673194308885803
2022-08-15,Bandit Meta-Strategy (EXP3),GOOGL,0.03410846006540649
2022-08-15,Bandit Meta-Strategy (EXP3),HD,0.015298298373033939
2022-08-15,Bandit Meta-Strategy (EXP3),JNJ,0.16718605419574814
2022-08-15,Bandit Meta-Strategy (EXP3),JPM,0.016673271699534073
2022-08-15,Bandit Meta-Strategy (EXP3),KO,0.15568256318754464
2022-08-15,Bandit Meta-Strategy (EXP3),MA,0.009017073465108489
2022-08-15,Bandit Meta-Strategy (EXP3),META,0.030855603443420723
2022-08-15,Bandit Meta-Strategy (EXP3),MSFT,0.011040458876694335
2022-08-15,Bandit Meta-Strategy (EXP3),NFLX,0.031865835195293075
2022-08-15,Bandit Meta-Strategy (EXP3),NVDA,0.011841706751325535
2022-08-15,Bandit Meta-Strategy (EXP3),PFE,0.16470215175014855
2022-08-15,Bandit Meta-Strategy (EXP3),PG,0.14197480279872893
2022-08-15,Bandit Meta-Strategy (EXP3),TSLA,0.035614836088088825
2022-08-15,Bandit Meta-Strategy (EXP3),V,0.009980464999777755
2022-08-15,Bandit Meta-Strategy (EXP3),WMT,0.040212593295069515
2022-08-15,Bandit Meta-Strategy (EXP3),XOM,0.05813963126919327
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),AAPL,0.0075950650803923905
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),AMZN,0.05315927732962735
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),BAC,0.011875562413559117
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),CASH,-0.0003857527303810821
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),DIS,0.016400655322962
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),GOOGL,0.05691085121134496
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),HD,0.02984324153556202
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),JNJ,0.11133032288510965
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),JPM,0.01633939467135983
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),KO,0.07409853199433865
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),MA,0.008921908139007699
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),META,0.03369943183906099
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),MSFT,0.010774330112758284
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),NFLX,0.05061855933817819
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),NVDA,0.011482478587508626
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),PFE,0.13874565727630556
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),PG,0.06283628309649263
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),TSLA,0.056810196888773944
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),V,0.009775836497568923
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),WMT,0.10517259551466415
2022-08-15,Bandit Meta-Strategy (Thompson Sampling),XOM,0.13399557299580614
2022-08-15,Bandit Meta-Strategy (UCB),AAPL,0.007546154215575867
2022-08-15,Bandit Meta-Strategy (UCB),AMZN,0.08758997092892308
2022-08-15,Bandit Meta-Strategy (UCB),BAC,0.011799132741165936
2022-08-15,Bandit Meta-Strategy (UCB),CASH,-0.0003357941645243386
2022-08-15,Bandit Meta-Strategy (UCB),DIS,0.016292646618645292
2022-08-15,Bandit Meta-Strategy (UCB),GOOGL,0.09342465517042942
2022-08-15,Bandit Meta-Strategy (UCB),HD,0.025504794161162084
2022-08-15,Bandit Meta-Strategy (UCB),JNJ,0.08908057285513844
2022-08-15,Bandit Meta-Strategy (UCB),JPM,0.016253738888414592
2022-08-15,Bandit Meta-Strategy (UCB),KO,0.06421254062148445
2022-08-15,Bandit Meta-Strategy (UCB),MA,0.008895130181999498
2022-08-15,Bandit Meta-Strategy (UCB),META,0.03573138453296944
2022-08-15,Bandit Meta-Strategy (UCB),MSFT,0.010703261318490935
2022-08-15,Bandit Meta-Strategy (UCB),NFLX,0.06255420531990892
2022-08-15,Bandit Meta-Strategy (UCB),NVDA,0.011559791432445808
2022-08-15,Bandit Meta-Strategy (UCB),PFE,0.12583354594973717
2022-08-15,Bandit Meta-Strategy (UCB),PG,0.049187066899129134
2022-08-15,Bandit Meta-Strategy (UCB),TSLA,0.07088867907017517
2022-08-15,Bandit Meta-Strategy (UCB),V,0.009712902024460889
2022-08-15,Bandit Meta-Strategy (UCB),WMT,0.08074084355102276
2022-08-15,Bandit Meta-Strategy (UCB),XOM,0.12282477768324522
2022-08-16,Bandit Meta-Strategy (EXP3),AAPL,0.007989018054456478
2022-08-16,Bandit Meta-Strategy (EXP3),AMZN,0.0300650615297989
2022-08-16,Bandit Meta-Strategy (EXP3),BAC,0.012030792508688725
2022-08-16,Bandit Meta-Strategy (EXP3),CASH,-0.0008539127629137251
2022-08-16,Bandit Meta-Strategy (EXP3),DIS,0.016724634946024605
2022-08-16,Bandit Meta-Strategy (EXP3),GOOGL,0.033797048188449724
2022-08-16,Bandit Meta-Strategy (EXP3),HD,0.015823164741488094
2022-08-16,Bandit Meta-Strategy (EXP3),JNJ,0.1676576728250376
2022-08-16,Bandit Meta-Strategy (EXP3),JPM,0.016730966995717425
2022-08-16,Bandit Meta-Strategy (EXP3),KO,0.15601437431990525
2022-08-16,Bandit Meta-Strategy (EXP3),MA,0.008945215507368143
2022-08-16,Bandit Meta-Strategy (EXP3),META,0.030428598476146713
2022-08-16,Bandit Meta-Strategy (EXP3),MSFT,0.010945398378543632
2022-08-16,Bandit Meta-Strategy (EXP3),NFLX,0.03123864770564422
2022-08-16,Bandit Meta-Strategy (EXP3),NVDA,0.011675606791851452
2022-08-16,Bandit Meta-Strategy (EXP3),PFE,0.16406995659742035
2022-08-16,Bandit Meta-Strategy (EXP3),PG,0.1424191946060447
2022-08-16,Bandit Meta-Strategy (EXP3),TSLA,0.03508437966746707
2022-08-16,Bandit Meta-Strategy (EXP3),V,0.009953224910831794
2022-08-16,Bandit Meta-Strategy (EXP3),WMT,0.04201058896598525
2022-08-16,Bandit Meta-Strategy (EXP3),XOM,0.05725036704604372
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),AAPL,0.00753503678266091
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),AMZN,0.053377786968593154
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),BAC,0.011919469374703718
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),CASH,-0.00038305778251390585
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),DIS,0.01637782213608153
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),GOOGL,0.05633735074794973
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),HD,0.030837623164771472
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),JNJ,0.11153766147512556
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),JPM,0.01638026255922806
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),KO,0.07418548237431885
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),MA,0.00884234850491603
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),META,0.03320130577840599
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),MSFT,0.010671351049266392
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),NFLX,0.04957484677919956
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),NVDA,0.011310595817014431
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),PFE,0.1380809827241048
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),PG,0.06297271523474102
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),TSLA,0.05591055805687714
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),V,0.009739836165517851
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),WMT,0.10977007500670541
2022-08-16,Bandit Meta-Strategy (Thompson Sampling),XOM,0.13181994708233238
2022-08-16,Bandit Meta-Strategy (UCB),AAPL,0.007499845940904278
2022-08-16,Bandit Meta-Strategy (UCB),AMZN,0.08810664555931051
2022-08-16,Bandit Meta-Strategy (UCB),BAC,0.011863849029840367
2022-08-16,Bandit Meta-Strategy (UCB),CASH,-0.00033404210756606125
2022-08-16,Bandit Meta-Strategy (UCB),DIS,0.01629894054914736
2022-08-16,Bandit Meta-Strategy (UCB),GOOGL,0.09264791104764682
2022-08-16,Bandit Meta-Strategy (UCB),HD,0.026401555501856966
2022-08-16,Bandit Meta-Strategy (UCB),JNJ,0.08940542175685923
2022-08-16,Bandit Meta-Strategy (UCB),JPM,0.016323412788985605
2022-08-16,Bandit Meta-Strategy (UCB),KO,0.06440238685625936
2022-08-16,Bandit Meta-Strategy (UCB),MA,0.008831510260269525
2022-08-16,Bandit Meta-Strategy (UCB),META,0.03526592010235101
2022-08-16,Bandit Meta-Strategy (UCB),MSFT,0.010619841791372502
2022-08-16,Bandit Meta-Strategy (UCB),NFLX,0.061373501331230616
2022-08-16,Bandit Meta-Strategy (UCB),NVDA,0.011407031118317064
2022-08-16,Bandit Meta-Strategy (UCB),PFE,0.12545376359294028
2022-08-16,Bandit Meta-Strategy (UCB),PG,0.049381655616199144
2022-08-16,Bandit Meta-Strategy (UCB),TSLA,0.06989034840168791
2022-08-16,Bandit Meta-Strategy (UCB),V,0.009694368393348387
2022-08-16,Bandit Meta-Strategy (UCB),WMT,0.08442040678567772
2022-08-16,Bandit Meta-Strategy (UCB),XOM,0.12104572568336135
2022-08-17,Bandit Meta-Strategy (EXP3),AAPL,0.008110819577322275
2022-08-17,Bandit Meta-Strategy (EXP3),AMZN,0.02969754132870479
2022-08-17,Bandit Meta-Strategy (EXP3),BAC,0.012031848184035696
2022-08-17,Bandit Meta-Strategy (EXP3),CASH,-0.0008593822859075189
2022-08-17,Bandit Meta-Strategy (EXP3),DIS,0.016542161429910225
2022-08-17,Bandit Meta-Strategy (EXP3),GOOGL,0.03341263034136467
2022-08-17,Bandit Meta-Strategy (EXP3),HD,0.015845715510061326
2022-08-17,Bandit Meta-Strategy (EXP3),JNJ,0.16874163111206644
2022-08-17,Bandit Meta-Strategy (EXP3),JPM,0.016696487284783124
2022-08-17,Bandit Meta-Strategy (EXP3),KO,0.15665151295789279
2022-08-17,Bandit Meta-Strategy (EXP3),MA,0.008904279829815608
2022-08-17,Bandit Meta-Strategy (EXP3),META,0.029835176820197977
2022-08-17,Bandit Meta-Strategy (EXP3),MSFT,0.010963196732297545
2022-08-17,Bandit Meta-Strategy (EXP3),NFLX,0.03085779603390015
2022-08-17,Bandit Meta-Strategy (EXP3),NVDA,0.011411803399405462
2022-08-17,Bandit Meta-Strategy (EXP3),PFE,0.16316696823122429
2022-08-17,Bandit Meta-Strategy (EXP3),PG,0.14267179248079706
2022-08-17,Bandit Meta-Strategy (EXP3),TSLA,0.03501347823191975
2022-08-17,Bandit Meta-Strategy (EXP3),V,0.009896113449086209
2022-08-17,Bandit Meta-Strategy (EXP3),WMT,0.04232518159721251
2022-08-17,Bandit Meta-Strategy (EXP3),XOM,0.058083247753909654
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),AAPL,0.007649398322126144
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),AMZN,0.05272171436720763
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),BAC,0.011919707278972463
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),CASH,-0.00038548523166225456
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),DIS,0.016198034490175324
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),GOOGL,0.05569277742943788
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),HD,0.030879478923231025
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),JNJ,0.11225117748797449
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),JPM,0.01634539758363863
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),KO,0.0744833954250612
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),MA,0.008801286960073262
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),META,0.03255160391984334
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),MSFT,0.010687979266204274
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),NFLX,0.04896712665087421
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),NVDA,0.011054290291899103
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),PFE,0.13731172135910738
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),PG,0.06308012903275022
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),TSLA,0.05579378724547442
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),V,0.009683292722730543
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),WMT,0.11058458242781781
2022-08-17,Bandit Meta-Strategy (Thompson Sampling),XOM,0.13372860404706266
2022-08-17,Bandit Meta-Strategy (UCB),AAPL,0.007625428323109112
2022-08-17,Bandit Meta-Strategy (UCB),AMZN,0.08715807464792921
2022-08-17,Bandit Meta-Strategy (UCB),BAC,0.01188240308914109
2022-08-17,Bandit Meta-Strategy (UCB),CASH,-0.0003366779472283887
2022-08-17,Bandit Meta-Strategy (UCB),DIS,0.016144906935216356
2022-08-17,Bandit Meta-Strategy (UCB),GOOGL,0.0917293021022223
2022-08-17,Bandit Meta-Strategy (UCB),HD,0.026478207568981654
2022-08-17,Bandit Meta-Strategy (UCB),JNJ,0.09011627426714355
2022-08-17,Bandit Meta-Strategy (UCB),JPM,0.016313817308582723
2022-08-17,Bandit Meta-Strategy (UCB),KO,0.06476084487501678
2022-08-17,Bandit Meta-Strategy (UCB),MA,0.00880407092142128
2022-08-17,Bandit Meta-Strategy (UCB),META,0.03462919919406582
2022-08-17,Bandit Meta-Strategy (UCB),MSFT,0.010652811539854997
2022-08-17,Bandit Meta-Strategy (UCB),NFLX,0.06071474029678518
2022-08-17,Bandit Meta-Strategy (UCB),NVDA,0.011165752822148375
2022-08-17,Bandit Meta-Strategy (UCB),PFE,0.1249474617814929
2022-08-17,Bandit Meta-Strategy (UCB),PG,0.04954225852307472
2022-08-17,Bandit Meta-Strategy (UCB),TSLA,0.06985206052589575
2022-08-17,Bandit Meta-Strategy (UCB),V,0.009652969399895428
2022-08-17,Bandit Meta-Strategy (UCB),WMT,0.08517812251179299
2022-08-17,Bandit Meta-Strategy (UCB),XOM,0.12298797131345818
2022-08-18,Bandit Meta-Strategy (EXP3),AAPL,0.008091355858447774
2022-08-18,Bandit Meta-Strategy (EXP3),AMZN,0.029736116737766216
2022-08-18,Bandit Meta-Strategy (EXP3),BAC,0.01198758993366184
2022-08-18,Bandit Meta-Strategy (EXP3),CASH,-0.0008592891596642631
2022-08-18,Bandit Meta-Strategy (EXP3),DIS,0.016521513289839654
2022-08-18,Bandit Meta-Strategy (EXP3),GOOGL,0.03358227256198725
2022-08-18,Bandit Meta-Strategy (EXP3),HD,0.015817248036669878
2022-08-18,Bandit Meta-Strategy (EXP3),JNJ,0.16790781919130535
